ら戳,秨絃计,程蔼计,程计,Μ絃计
104/06/26,9481.95,9489.91,9442.94,9462.57
104/06/29,9358.96,9358.96,9227.11,9236.1
104/06/30,9223.27,9323.02,9204.45,9323.02
104/07/01,9311.76,9404.76,9298.36,9375.23
104/07/02,9372.46,9400.68,9350.05,9379.24
104/07/03,9369.5,9369.5,9265.14,9358.23
104/07/06,9309.86,9347.54,9255.96,9255.96
104/07/07,9278.33,9332.97,9244.46,9250.16
104/07/08,9225.91,9225.91,8946.75,8976.11
104/07/09,8861.28,8946.24,8750.92,8914.13
104/07/13,8946.72,9041.88,8946.72,9033.92
104/07/14,9061.58,9124.76,9041.76,9041.76
104/07/15,9063.54,9089.47,9005.1,9054.2
104/07/16,9062.76,9085.31,9021.82,9042.21
104/07/17,9060.92,9079.23,9018.0,9045.98
104/07/20,9085.0,9124.88,8952.64,8975.0
104/07/21,8997.56,9010.71,8940.38,9005.96
104/07/22,8955.59,8968.39,8896.1,8918.7
104/07/23,8865.36,8895.88,8751.71,8791.12
104/07/24,8809.65,8811.76,8733.43,8767.86
104/07/27,8733.24,8733.24,8553.09,8556.68
104/07/28,8566.42,8635.88,8532.0,8582.49
104/07/29,8587.7,8619.41,8516.23,8563.48
104/07/30,8567.23,8697.18,8567.23,8651.49
104/07/31,8670.92,8676.29,8591.37,8665.34
104/08/03,8636.53,8636.53,8482.92,8524.41
104/08/04,8538.44,8590.3,8433.92,8510.86
104/08/05,8504.94,8563.01,8486.27,8542.27
104/08/06,8564.55,8586.24,8404.67,8449.56
104/08/07,8409.01,8458.04,8368.4,8442.29
104/08/10,8410.63,8484.18,8374.08,8466.84
104/08/11,8542.13,8586.22,8393.08,8394.14
104/08/12,8365.15,8376.59,8235.95,8283.38
104/08/13,8284.96,8348.39,8271.69,8311.74
104/08/14,8315.14,8343.98,8283.35,8305.64
104/08/17,8307.9,8308.54,8213.42,8213.42
104/08/18,8237.08,8277.22,8166.77,8177.22
104/08/19,8182.81,8182.81,7987.57,8021.84
104/08/20,8008.68,8063.8,7951.72,8029.81
104/08/21,7941.95,7941.95,7786.92,7786.92
104/08/24,7719.63,7719.63,7203.07,7410.34
104/08/25,7427.36,7677.93,7368.47,7675.64
104/08/26,7636.12,7762.45,7547.61,7715.59
104/08/27,7762.63,7856.4,7762.63,7824.55
104/08/28,7923.77,8039.76,7923.77,8019.18
104/08/31,8026.62,8174.92,7961.77,8174.92
104/09/01,8117.5,8119.9,8002.18,8017.56
104/09/02,7970.4,8068.06,7907.31,8035.29
104/09/03,8071.37,8101.13,8007.48,8095.95
104/09/04,8087.62,8128.23,7990.86,8000.6
104/09/07,7990.76,8053.2,7957.8,7986.56
104/09/08,7993.1,8031.26,7978.78,8001.5
104/09/09,8097.22,8296.13,8097.22,8286.92
104/09/10,8247.64,8274.82,8214.5,8268.68
104/09/11,8271.25,8313.18,8233.14,8305.82
104/09/14,8332.57,8360.03,8259.31,8307.29
104/09/15,8320.22,8327.95,8226.07,8259.99
104/09/16,8298.13,8342.36,8276.94,8333.29
104/09/17,8377.31,8467.15,8377.31,8445.5
104/09/18,8427.52,8488.53,8399.71,8462.14
104/09/21,8404.5,8404.5,8285.43,8307.04
104/09/22,8331.44,8365.92,8325.78,8365.92
104/09/23,8310.82,8310.82,8186.22,8193.42
104/09/24,8224.23,8257.14,8101.9,8123.1
104/09/25,8131.49,8152.5,8061.87,8132.35
104/09/30,8097.15,8181.24,8059.68,8181.24
104/10/01,8194.3,8317.79,8170.78,8295.94
104/10/02,8290.43,8320.66,8253.75,8305.03
104/10/05,8342.99,8364.59,8316.83,8352.36
104/10/06,8409.31,8482.83,8390.89,8394.1
104/10/07,8398.53,8495.23,8385.04,8495.23
104/10/08,8528.46,8544.93,8434.5,8445.96
104/10/12,8478.34,8578.22,8478.34,8573.72
104/10/13,8571.57,8574.11,8518.41,8567.92
104/10/14,8545.14,8553.87,8515.53,8522.51
104/10/15,8573.38,8652.47,8573.38,8601.52
104/10/16,8596.43,8627.83,8574.64,8604.95
104/10/19,8628.79,8670.32,8603.08,8631.5
104/10/20,8651.08,8663.12,8618.48,8653.6
104/10/21,8668.08,8690.39,8591.42,8609.23
104/10/22,8600.4,8631.17,8594.21,8608.46
104/10/23,8671.52,8740.08,8662.03,8673.81
104/10/26,8706.81,8757.14,8706.81,8745.36
104/10/27,8724.0,8733.53,8662.77,8701.32
104/10/28,8679.24,8714.01,8632.38,8665.99
104/10/29,8682.58,8704.59,8568.13,8571.08
104/10/30,8578.25,8586.9,8503.69,8554.31
104/11/02,8571.53,8614.77,8524.01,8614.77
104/11/03,8643.21,8728.06,8643.21,8713.19
104/11/04,8759.94,8864.17,8754.18,8857.02
104/11/05,8858.73,8871.87,8828.04,8850.18
104/11/06,8857.61,8857.61,8671.89,8693.57
104/11/09,8702.67,8746.28,8623.7,8642.48
104/11/10,8614.55,8614.55,8529.54,8536.9
104/11/11,8543.63,8557.69,8415.01,8415.01
104/11/12,8426.76,8467.31,8374.07,8428.09
104/11/13,8402.11,8453.04,8329.5,8329.5
104/11/16,8278.12,8312.06,8217.34,8295.4
104/11/17,8369.14,8471.89,8369.14,8419.42
104/11/18,8432.25,8455.14,8326.72,8340.47
104/11/19,8382.09,8477.2,8357.2,8477.2
104/11/20,8472.65,8484.06,8434.33,8465.45
104/11/23,8480.59,8503.08,8450.01,8485.73
104/11/24,8472.24,8497.83,8397.44,8400.14
104/11/25,8407.54,8426.62,8352.17,8386.13
104/11/26,8411.16,8510.7,8411.16,8484.9
104/11/27,8493.18,8505.08,8397.49,8398.4
104/11/30,8339.83,8339.83,8239.0,8320.61
104/12/01,8359.27,8463.3,8339.5,8463.3
104/12/02,8475.96,8497.19,8441.28,8457.4
104/12/03,8424.54,8484.52,8393.29,8456.06
104/12/04,8423.7,8423.7,8355.75,8398.6
104/12/07,8432.47,8535.36,8432.47,8454.27
104/12/08,8442.06,8453.63,8335.67,8343.86
104/12/09,8329.86,8343.37,8229.62,8229.62
104/12/10,8214.27,8228.43,8133.42,8216.17
104/12/11,8217.33,8253.11,8108.68,8115.89
104/12/14,8058.67,8068.98,7980.59,8040.16
104/12/15,8074.48,8140.06,8073.35,8073.35
104/12/16,8144.03,8204.2,8121.06,8184.66
104/12/17,8214.62,8319.67,8214.62,8319.67
104/12/18,8272.41,8317.48,8241.32,8257.32
104/12/21,8228.05,8289.59,8191.53,8282.17
104/12/22,8283.03,8316.44,8261.72,8292.74
104/12/23,8296.58,8359.25,8296.58,8315.7
104/12/24,8351.2,8393.41,8324.36,8324.36
104/12/25,8328.94,8364.3,8320.1,8363.28
104/12/28,8374.18,8394.6,8358.49,8358.49
104/12/29,8349.27,8351.16,8286.84,8293.91
104/12/30,8313.37,8342.34,8262.52,8279.99
104/12/31,8273.77,8338.06,8258.73,8338.06
105/01/04,8315.79,8326.33,8109.09,8114.26
105/01/05,8105.0,8142.64,8055.96,8075.11
105/01/06,8064.25,8076.54,7948.43,7990.39
105/01/07,7963.24,7980.5,7770.16,7852.06
105/01/08,7811.2,7906.55,7788.71,7893.97
105/01/11,7855.8,7855.8,7726.22,7788.42
105/01/12,7807.93,7851.81,7732.11,7768.45
105/01/13,7799.56,7865.98,7786.33,7824.61
105/01/14,7752.09,7752.09,7662.34,7742.88
105/01/15,7809.0,7842.34,7708.66,7762.01
105/01/18,7678.67,7834.25,7627.89,7811.18
105/01/19,7816.45,7854.88,7786.77,7854.88
105/01/20,7835.17,7835.17,7687.6,7699.12
105/01/21,7713.17,7748.37,7664.01,7664.01
105/01/22,7729.01,7774.12,7706.14,7756.18
105/01/25,7813.73,7899.66,7813.73,7894.15
105/01/26,7832.1,7848.63,7799.58,7828.67
105/01/27,7863.66,7888.63,7830.33,7849.83
105/01/28,7825.22,7921.06,7821.12,7905.1
105/01/29,7880.78,8080.6,7876.82,8080.6
105/01/30,8107.23,8149.5,8106.63,8145.21
105/02/01,8164.24,8166.8,8110.87,8156.96
105/02/02,8141.52,8156.25,8091.14,8131.24
105/02/03,8117.22,8117.22,8036.6,8063.0
105/02/15,7976.65,8074.8,7953.99,8066.51
105/02/16,8090.91,8227.19,8090.91,8212.07
105/02/17,8240.73,8253.8,8196.13,8214.25
105/02/18,8261.74,8337.97,8261.74,8314.67
105/02/19,8291.83,8325.04,8280.39,8325.04
105/02/22,8315.79,8396.62,8296.18,8326.68
105/02/23,8333.59,8361.79,8311.94,8334.64
105/02/24,8332.66,8382.25,8264.39,8282.86
105/02/25,8304.18,8388.63,8304.18,8365.86
105/02/26,8380.53,8432.74,8347.8,8411.16
105/03/01,8381.38,8489.01,8378.06,8485.69
105/03/02,8544.66,8586.25,8540.17,8544.05
105/03/03,8569.05,8630.77,8561.74,8611.79
105/03/04,8611.37,8648.94,8584.06,8643.55
105/03/07,8656.74,8727.88,8632.21,8659.55
105/03/08,8655.86,8668.51,8575.7,8664.31
105/03/09,8649.1,8657.17,8588.41,8634.11
105/03/10,8633.66,8680.43,8614.97,8660.7
105/03/11,8663.29,8707.97,8640.96,8706.14
105/03/14,8746.48,8777.05,8739.57,8747.9
105/03/15,8745.57,8759.94,8589.41,8611.18
105/03/16,8637.63,8699.14,8637.63,8699.14
105/03/17,8763.51,8826.84,8716.88,8734.54
105/03/18,8747.05,8810.71,8747.05,8810.71
105/03/21,8826.16,8840.75,8747.59,8812.7
105/03/22,8806.02,8814.37,8713.24,8785.68
105/03/23,8777.88,8814.5,8734.55,8766.09
105/03/24,8745.42,8765.96,8676.87,8743.38
105/03/25,8758.14,8765.62,8699.89,8704.97
105/03/28,8713.72,8737.86,8676.03,8690.45
105/03/29,8687.06,8711.11,8585.71,8617.35
105/03/30,8624.93,8744.47,8624.93,8737.04
105/03/31,8757.22,8803.91,8695.08,8744.83
105/04/01,8700.38,8704.53,8628.94,8657.55
105/04/06,8605.16,8605.16,8496.89,8513.3
105/04/07,8523.25,8529.44,8436.54,8490.25
105/04/08,8464.78,8546.31,8452.05,8541.5
105/04/11,8518.96,8568.44,8476.57,8562.59
105/04/12,8561.21,8613.56,8520.14,8531.18
105/04/13,8562.79,8653.08,8561.9,8652.08
105/04/14,8684.93,8719.15,8653.84,8667.71
105/04/15,8634.23,8700.39,8613.25,8700.39
105/04/18,8681.8,8686.98,8650.13,8666.01
105/04/19,8701.75,8743.35,8627.29,8633.72
105/04/20,8649.09,8695.22,8502.55,8514.48
105/04/21,8549.14,8568.65,8508.92,8568.65
105/04/22,8560.21,8580.33,8501.03,8535.75
105/04/25,8541.14,8560.28,8513.73,8560.28
105/04/26,8556.37,8622.42,8554.55,8581.57
105/04/27,8561.37,8597.64,8537.03,8563.05
105/04/28,8586.92,8595.99,8456.38,8473.87
105/04/29,8424.04,8424.04,8352.23,8377.9
105/05/03,8362.35,8363.59,8268.41,8294.12
105/05/04,8282.52,8285.96,8153.57,8185.47
105/05/05,8182.05,8207.98,8122.34,8167.96
105/05/06,8169.54,8170.68,8104.16,8146.43
105/05/09,8156.65,8177.36,8106.13,8131.83
105/05/10,8119.71,8168.13,8075.58,8156.29
105/05/11,8182.92,8204.51,8115.44,8135.56
105/05/12,8122.78,8162.44,8105.49,8108.05
105/05/13,8095.93,8095.93,7999.98,8053.69
105/05/16,8035.21,8091.48,8003.93,8067.6
105/05/17,8081.89,8151.2,8047.31,8140.48
105/05/18,8115.61,8159.68,8061.26,8159.68
105/05/19,8159.93,8166.96,8067.33,8095.98
105/05/20,8108.68,8165.98,8080.65,8131.26
105/05/23,8150.38,8356.96,8119.71,8344.44
105/05/24,8329.69,8354.62,8298.0,8300.66
105/05/25,8352.84,8417.27,8352.84,8396.2
105/05/26,8400.89,8410.74,8376.6,8394.12
105/05/27,8415.59,8463.61,8415.59,8463.61
105/05/30,8476.62,8563.4,8462.15,8535.87
105/05/31,8532.21,8545.73,8488.9,8535.59
105/06/01,8516.08,8603.63,8514.12,8597.16
105/06/02,8598.47,8635.03,8553.54,8556.02
105/06/03,8565.18,8601.05,8559.77,8587.36
105/06/04,8582.6,8594.35,8570.69,8591.57
105/06/06,8605.15,8664.12,8557.68,8597.11
105/06/07,8622.21,8692.73,8621.46,8679.9
105/06/08,8704.66,8754.82,8690.59,8715.48
105/06/13,8634.24,8634.24,8520.21,8536.22
105/06/14,8513.51,8577.31,8503.42,8576.12
105/06/15,8566.43,8608.29,8524.55,8606.37
105/06/16,8583.19,8584.67,8476.84,8494.14
105/06/17,8538.28,8607.16,8538.28,8568.08
105/06/20,8612.26,8642.15,8604.81,8625.92
105/06/21,8633.21,8684.85,8627.4,8684.85
105/06/22,8675.12,8716.25,8653.04,8716.25
105/06/23,8706.08,8711.21,8662.78,8676.68
105/06/24,8684.53,8691.3,8374.26,8476.99
105/06/27,8406.29,8468.66,8386.27,8458.87
105/06/28,8438.76,8505.51,8396.01,8505.51
105/06/29,8530.37,8609.23,8530.37,8586.56
105/06/30,8615.46,8666.58,8583.77,8666.58
105/07/01,8692.48,8755.62,8680.53,8738.24
105/07/04,8728.32,8782.38,8712.12,8760.58
105/07/05,8738.41,8747.06,8693.76,8716.07
105/07/06,8673.53,8673.53,8569.15,8575.75
105/07/07,8605.38,8653.7,8605.38,8640.91
105/07/11,8728.23,8795.8,8728.23,8786.47
105/07/12,8794.73,8841.46,8794.3,8841.46
105/07/13,8847.04,8865.42,8800.17,8857.75
105/07/14,8837.76,8877.31,8818.26,8866.36
105/07/15,8857.15,8949.85,8857.15,8949.85
105/07/18,8952.61,9008.21,8952.61,9008.21
105/07/19,9018.8,9034.87,8972.83,9034.87
105/07/20,9013.52,9034.13,8969.19,9007.68
105/07/21,9010.22,9075.89,9009.79,9056.56
105/07/22,9055.17,9060.15,9004.24,9013.14
105/07/25,9030.36,9085.91,8916.05,8991.67
105/07/26,8983.55,9024.79,8960.48,9024.79
105/07/27,9058.19,9084.9,9042.14,9063.39
105/07/28,9060.48,9081.4,9015.35,9076.64
105/07/29,9066.37,9071.51,8984.41,8984.41
105/08/01,9008.74,9080.71,9008.74,9080.71
105/08/02,9081.06,9086.42,9052.71,9068.76
105/08/03,9000.82,9033.95,8948.4,9001.71
105/08/04,9009.29,9035.25,8972.31,9024.71
105/08/05,9025.76,9101.71,9023.23,9092.12
105/08/08,9123.07,9153.99,9104.43,9150.26
105/08/09,9154.0,9168.34,9127.63,9155.08
105/08/10,9160.94,9200.42,9131.63,9200.42
105/08/11,9168.7,9187.18,9063.81,9131.83
105/08/12,9135.34,9173.72,9135.34,9150.39
105/08/15,9152.36,9162.02,9117.26,9148.51
105/08/16,9146.09,9165.58,9082.34,9110.36
105/08/17,9121.18,9133.07,9073.27,9117.7
105/08/18,9104.88,9128.8,9093.51,9122.5
105/08/19,9139.69,9175.13,9034.27,9034.27
105/08/22,9004.68,9012.72,8928.33,8981.81
105/08/23,8987.07,9046.3,8986.76,9030.93
105/08/24,9043.13,9054.76,9016.39,9017.38
105/08/25,9034.47,9115.47,9031.34,9115.47
105/08/26,9097.02,9131.72,9092.08,9131.72
105/08/29,9117.53,9136.42,9027.35,9110.17
105/08/30,9113.34,9134.37,9093.87,9110.56
105/08/31,9122.19,9130.76,9044.5,9068.85
105/09/01,9055.73,9069.13,8980.21,9001.15
105/09/02,9015.63,9038.48,8958.81,8987.55
105/09/05,9032.38,9100.05,9032.38,9090.13
105/09/06,9102.83,9181.85,9098.6,9181.85
105/09/07,9202.23,9278.88,9202.23,9259.07
105/09/08,9241.95,9273.57,9224.89,9262.89
105/09/09,9217.37,9217.37,9142.13,9164.88
105/09/10,9084.81,9084.81,9025.53,9053.69
105/09/12,9031.51,9031.51,8947.06,8947.06
105/09/13,8983.95,9014.75,8885.55,8940.83
105/09/14,8913.11,8965.32,8895.85,8902.3
105/09/19,9003.41,9155.38,9003.41,9152.88
105/09/20,9141.21,9173.46,9130.9,9161.58
105/09/21,9141.92,9228.5,9133.16,9228.5
105/09/22,9265.28,9290.76,9207.41,9235.26
105/09/23,9240.25,9284.62,9228.66,9284.62
105/09/26,9229.34,9229.34,9189.49,9194.52
105/09/29,9241.61,9303.13,9238.49,9270.9
105/09/30,9240.44,9240.65,9160.91,9166.85
105/10/03,9219.52,9256.58,9212.38,9234.2
105/10/04,9228.66,9287.77,9224.45,9287.77
105/10/05,9260.69,9276.13,9244.41,9272.28
105/10/06,9263.4,9284.31,9242.83,9284.31
105/10/07,9289.66,9289.95,9249.06,9265.81
105/10/11,9311.79,9327.71,9167.72,9219.82
105/10/12,9201.55,9258.69,9166.58,9252.6
105/10/13,9268.22,9285.05,9187.78,9219.17
105/10/14,9198.26,9216.63,9149.87,9165.17
105/10/17,9150.67,9182.67,9074.99,9176.22
105/10/18,9175.07,9222.58,9157.4,9222.58
105/10/19,9227.98,9298.87,9226.46,9283.99
105/10/20,9288.49,9331.89,9279.15,9317.24
105/10/21,9322.55,9348.09,9292.53,9306.57
105/10/24,9333.94,9343.57,9308.53,9322.5
105/10/25,9338.09,9399.97,9334.8,9385.65
105/10/26,9355.66,9372.74,9338.84,9362.25
105/10/27,9363.9,9370.32,9286.86,9299.55
105/10/28,9307.39,9320.57,9276.71,9306.92
105/10/31,9283.2,9314.34,9194.48,9290.12
105/11/01,9272.3,9289.12,9236.82,9272.7
105/11/02,9230.23,9230.23,9139.04,9139.04
105/11/03,9126.29,9154.19,9067.27,9067.27
105/11/04,9065.11,9098.88,9048.21,9068.15
105/11/07,9102.97,9191.67,9102.97,9189.84
105/11/08,9214.95,9230.2,9165.0,9217.43
105/11/09,9252.27,9296.86,8926.6,8943.2
105/11/10,9070.64,9179.18,9070.64,9152.18
105/11/11,9067.65,9067.65,8949.38,8957.76
105/11/14,8955.27,8991.94,8879.69,8940.4
105/11/15,8927.92,8981.05,8923.36,8931.03
105/11/16,8955.76,9032.31,8955.76,8962.22
105/11/17,8984.57,8998.23,8936.3,8995.26
105/11/18,8991.5,9025.98,8958.22,9008.79
105/11/21,9009.78,9049.76,8986.4,9041.11
105/11/22,9058.58,9161.19,9058.58,9133.39
105/11/23,9146.72,9202.72,9146.72,9178.23
105/11/24,9164.84,9183.16,9137.56,9152.11
105/11/25,9149.35,9191.34,9148.63,9159.07
105/11/28,9167.33,9241.54,9167.33,9222.24
105/11/29,9220.95,9249.06,9192.38,9192.38
105/11/30,9196.09,9240.71,9189.62,9240.71
105/12/01,9245.55,9278.96,9241.78,9263.53
105/12/02,9214.56,9214.56,9165.9,9189.49
105/12/05,9194.46,9212.19,9138.64,9160.66
105/12/06,9209.8,9280.65,9209.8,9250.77
105/12/07,9279.0,9299.92,9247.5,9263.89
105/12/08,9308.9,9376.41,9308.9,9375.86
105/12/09,9383.07,9399.25,9366.86,9392.68
105/12/12,9402.05,9430.34,9336.45,9349.94
105/12/13,9361.97,9382.14,9342.56,9382.14
105/12/14,9395.6,9413.13,9353.25,9368.52
105/12/15,9337.21,9370.51,9309.79,9360.35
105/12/16,9352.27,9379.75,9326.78,9326.78
105/12/19,9316.06,9317.03,9237.98,9239.32
105/12/20,9229.74,9258.69,9199.84,9242.41
105/12/21,9234.94,9263.5,9204.26,9204.26
105/12/22,9204.29,9209.72,9118.75,9118.75
105/12/23,9112.33,9128.83,9078.64,9078.64
105/12/26,9088.99,9127.74,9083.28,9110.54
105/12/27,9120.88,9132.05,9100.83,9109.27
105/12/28,9120.9,9203.56,9120.9,9201.4
105/12/29,9172.39,9196.02,9149.16,9153.09
105/12/30,9186.3,9259.09,9186.3,9253.5
106/01/03,9252.56,9273.65,9235.95,9272.88
106/01/04,9279.52,9299.62,9266.03,9286.96
106/01/05,9282.56,9358.42,9282.45,9358.14
106/01/06,9371.41,9381.11,9351.25,9372.22
106/01/09,9376.48,9404.9,9328.19,9342.42
106/01/10,9344.19,9353.6,9319.45,9349.64
106/01/11,9370.17,9384.0,9333.49,9345.74
106/01/12,9356.12,9430.58,9356.12,9410.18
106/01/13,9373.7,9387.68,9352.08,9378.83
106/01/16,9356.54,9359.01,9281.21,9292.33
106/01/17,9301.96,9354.53,9294.68,9354.53
106/01/18,9344.74,9350.95,9322.44,9341.97
106/01/19,9324.83,9337.64,9287.54,9318.12
106/01/20,9326.8,9350.07,9317.62,9331.46
106/01/23,9363.66,9427.46,9363.66,9424.05
106/01/24,9423.05,9468.34,9416.06,9447.95
106/02/02,9502.25,9521.34,9413.77,9428.97
106/02/03,9450.06,9478.01,9423.93,9455.56
106/02/06,9467.67,9548.68,9467.67,9538.01
106/02/07,9527.42,9555.8,9512.56,9554.56
106/02/08,9540.77,9564.07,9505.79,9543.25
106/02/09,9555.52,9600.09,9540.51,9590.18
106/02/10,9612.67,9688.15,9612.67,9665.59
106/02/13,9690.39,9711.43,9681.1,9710.32
106/02/14,9726.74,9760.01,9698.29,9718.78
106/02/15,9724.13,9813.98,9723.04,9799.76
106/02/16,9826.89,9869.59,9753.16,9771.25
106/02/17,9779.16,9791.59,9754.54,9759.76
106/02/18,9771.21,9791.35,9770.75,9779.92
106/02/20,9795.81,9817.14,9743.36,9753.2
106/02/21,9761.27,9775.49,9721.36,9763.93
106/02/22,9786.25,9820.07,9770.1,9778.78
106/02/23,9774.08,9810.56,9748.94,9769.31
106/02/24,9757.67,9784.39,9740.18,9750.47
106/03/01,9751.12,9758.78,9674.78,9674.78
106/03/02,9727.6,9774.6,9646.34,9691.8
106/03/03,9672.26,9679.82,9633.88,9648.21
106/03/06,9647.0,9688.5,9647.0,9682.63
106/03/07,9690.26,9738.07,9690.2,9738.07
106/03/08,9744.26,9773.49,9712.5,9753.45
106/03/09,9740.05,9743.78,9650.32,9658.61
106/03/10,9653.79,9656.65,9562.75,9627.89
106/03/13,9656.56,9697.34,9656.56,9697.34
106/03/14,9720.53,9767.66,9720.53,9744.21
106/03/15,9741.29,9749.01,9714.58,9740.31
106/03/16,9768.85,9842.17,9768.85,9837.83
106/03/17,9845.59,9908.69,9835.51,9908.69
106/03/20,9905.81,9916.18,9869.35,9912.97
106/03/21,9923.18,9976.61,9918.39,9972.49
106/03/22,9911.96,9922.66,9843.07,9922.66
106/03/23,9921.97,9945.24,9897.45,9930.74
106/03/24,9914.12,9932.68,9892.31,9902.98
106/03/27,9907.6,9917.85,9859.53,9876.77
106/03/28,9909.99,9924.14,9799.28,9876.45
106/03/29,9887.0,9906.76,9831.63,9856.25
106/03/30,9869.28,9878.62,9836.33,9848.15
106/03/31,9846.38,9869.65,9811.52,9811.52
106/04/05,9856.44,9949.48,9856.44,9949.48
106/04/06,9946.66,9946.66,9879.85,9897.8
106/04/07,9892.98,9900.88,9788.52,9873.37
106/04/10,9880.29,9898.64,9859.03,9882.54
106/04/11,9881.53,9896.59,9820.41,9832.42
106/04/12,9831.56,9837.19,9789.59,9817.68
106/04/13,9808.83,9868.45,9800.8,9836.68
106/04/14,9806.15,9808.33,9730.94,9732.93
106/04/17,9740.81,9762.47,9670.11,9716.4
106/04/18,9735.76,9771.07,9727.26,9746.56
106/04/19,9725.39,9725.39,9631.64,9639.94
106/04/20,9639.93,9664.24,9622.25,9632.69
106/04/21,9657.05,9718.82,9657.05,9717.41
106/04/24,9742.91,9772.96,9683.7,9717.95
106/04/25,9737.82,9841.71,9737.82,9841.71
106/04/26,9859.11,9865.88,9827.47,9856.45
106/04/27,9859.45,9863.52,9823.85,9860.62
106/04/28,9868.38,9897.04,9845.84,9872.0
106/05/02,9926.44,9951.14,9925.75,9941.27
106/05/03,9957.62,9979.91,9937.99,9955.33
106/05/04,9962.73,9973.76,9938.96,9967.64
106/05/05,9954.94,9960.99,9899.94,9899.94
106/05/08,9934.13,9964.86,9900.07,9937.25
106/05/09,9967.01,10001.94,9899.08,9915.48
106/05/10,9935.22,9971.98,9932.17,9968.32
106/05/11,9968.51,10018.79,9964.3,10001.48
106/05/12,9981.77,10008.25,9961.37,9986.82
106/05/15,9978.28,10036.82,9978.28,10036.82
106/05/16,10037.58,10058.59,9991.08,10031.49
106/05/17,10019.62,10029.62,9967.97,10013.67
106/05/18,9952.64,9969.45,9895.65,9969.45
106/05/19,9970.4,9979.73,9947.14,9947.62
106/05/22,9965.08,9997.26,9960.94,9997.26
106/05/23,9994.68,10038.2,9992.58,10007.84
106/05/24,10014.15,10059.74,10014.15,10044.42
106/05/25,10059.91,10108.49,10059.2,10108.49
106/05/26,10090.18,10121.88,10072.84,10101.95
106/05/31,10095.95,10116.13,10025.88,10040.72
106/06/01,10064.44,10100.37,10059.93,10087.42
106/06/02,10117.76,10152.53,10117.06,10152.53
106/06/03,10155.56,10164.98,10140.28,10158.15
106/06/05,10164.89,10226.84,10164.89,10226.84
106/06/06,10213.17,10221.64,10190.39,10206.18
106/06/07,10216.14,10242.39,10183.15,10209.99
106/06/08,10215.93,10235.7,10211.0,10225.78
106/06/09,10238.55,10268.37,10198.8,10199.65
106/06/12,10137.04,10158.64,10109.96,10109.96
106/06/13,10109.7,10146.67,10109.7,10128.15
106/06/14,10142.8,10165.31,10033.25,10072.46
106/06/15,10079.14,10089.07,10046.8,10088.35
106/06/16,10078.69,10159.47,10073.12,10156.73
106/06/19,10162.22,10250.6,10162.22,10250.6
106/06/20,10286.79,10354.37,10286.79,10324.46
106/06/21,10310.97,10379.82,10274.75,10349.72
106/06/22,10369.08,10403.36,10368.93,10399.06
106/06/23,10403.56,10422.33,10374.01,10377.7
106/06/26,10341.86,10513.96,10341.86,10513.96
106/06/27,10513.0,10545.7,10489.1,10512.06
106/06/28,10459.17,10459.17,10382.81,10390.55
106/06/29,10442.18,10476.51,10390.9,10421.65
106/06/30,10367.26,10395.07,10329.84,10395.07
106/07/03,10368.99,10412.79,10363.5,10412.79
106/07/04,10397.93,10421.72,10347.78,10347.78
106/07/05,10352.39,10404.79,10304.74,10404.79
106/07/06,10380.66,10381.2,10336.32,10368.2
106/07/07,10343.3,10343.3,10294.69,10297.25
106/07/10,10310.74,10331.11,10283.95,10289.91
106/07/11,10313.08,10415.57,10313.08,10415.57
106/07/12,10396.97,10450.87,10393.54,10420.68
106/07/13,10418.74,10485.28,10418.74,10460.15
106/07/14,10450.92,10466.34,10423.4,10443.91
106/07/17,10467.27,10490.05,10436.31,10457.54
106/07/18,10447.47,10481.26,10429.85,10481.26
106/07/19,10472.81,10537.42,10472.81,10506.1
106/07/20,10513.12,10534.52,10483.54,10499.36
106/07/21,10468.47,10477.72,10428.56,10436.7
106/07/24,10426.13,10461.28,10406.81,10461.28
106/07/25,10455.14,10473.98,10442.85,10463.15
106/07/26,10477.15,10500.11,10416.57,10419.11
106/07/27,10427.83,10516.23,10427.83,10508.37
106/07/28,10480.67,10480.67,10410.53,10423.05
106/07/31,10396.76,10427.33,10366.17,10427.33
106/08/01,10408.53,10470.03,10408.53,10437.29
106/08/02,10479.26,10519.27,10479.26,10519.27
106/08/03,10464.1,10478.62,10427.72,10469.88
106/08/04,10470.96,10510.7,10466.25,10506.56
106/08/07,10521.69,10592.31,10521.69,10579.38
106/08/08,10598.59,10619.42,10533.72,10568.97
106/08/09,10523.51,10536.19,10457.52,10470.38
106/08/10,10470.03,10477.79,10303.47,10329.74
106/08/11,10267.05,10338.06,10238.5,10329.57
106/08/14,10347.66,10365.22,10225.28,10225.28
106/08/15,10271.03,10336.22,10271.03,10311.16
106/08/16,10302.83,10322.38,10245.72,10290.39
106/08/17,10302.54,10372.41,10302.54,10369.37
106/08/18,10324.83,10330.39,10259.83,10321.33
106/08/21,10316.09,10336.37,10282.72,10326.39
106/08/22,10353.37,10410.47,10353.37,10392.07
106/08/23,10418.32,10458.91,10378.01,10406.81
106/08/24,10414.66,10488.96,10410.73,10488.96
106/08/25,10497.86,10519.84,10478.72,10515.51
106/08/28,10502.8,10542.37,10498.88,10525.98
106/08/29,10518.69,10518.69,10463.22,10496.57
106/08/30,10511.59,10574.53,10511.59,10569.4
106/08/31,10586.65,10609.48,10551.95,10585.78
